 66250.0,  172.875,  302.187,  -0.0040,   5.5157,   0.0018,  709.28,    0.46,   277410997.843,   277410995.731,  936.93,  706.07,    38,   0
 66260.0,  172.878,  302.190,  -0.0051,   5.4782,   0.0018,  710.18,    0.49,   277410996.260,   277410994.149,  936.93,  706.07,    35,   0
 66270.0,  172.881,  302.193,  -0.0037,   5.4911,   0.0018,  709.01,    0.48,   277410994.792,   277410992.680,  936.93,  706.07,    36,   0
 66280.0,  172.884,  302.197,  -0.0042,   5.4911,   0.0018,  709.40,    0.48,   277410993.205,   277410991.094,  936.93,  706.07,    36,   0
 66290.0,  172.887,  302.200,  -0.0049,   5.4782,   0.0018,  709.98,    0.49,   277410991.736,   277410989.625,  936.93,  706.07,    35,   0
 66300.0,  172.890,  302.203,  -0.0027,   5.5157,   0.0018,  708.23,    0.46,   277410990.154,   277410988.043,  936.93,  706.07,    38,   0
 66310.0,  172.893,  302.206,  -0.0035,   5.4782,   0.0018,  708.90,    0.49,   277410988.613,   277410986.502,  936.93,  706.07,    35,   0
 66320.0,  172.896,  302.209,  -0.0034,   5.5157,   0.0018,  708.75,    0.46,   277410987.062,   277410984.951,  936.93,  706.07,    38,   0
 66330.0,  172.900,  302.212,  -0.0035,   5.4782,   0.0018,  708.90,    0.49,   277410985.490,   277410983.379,  936.93,  706.07,    35,   0
 66340.0,  172.903,  302.215,  -0.0030,   5.5157,   0.0018,  708.49,    0.46,   277410983.970,   277410981.859,  936.93,  706.07,    38,   0
 66350.0,  172.906,  302.218,  -0.0050,   5.4650,   0.0019,  710.04,    0.49,   277410982.387,   277410980.276,  936.93,  706.07,    34,   0
 66360.0,  172.909,  302.221,  -0.0026,   5.4782,   0.0018,  708.13,    0.49,   277410980.966,   277410978.855,  936.93,  706.07,    35,   0
 66370.0,  172.912,  302.224,  -0.0023,   5.5157,   0.0018,  707.91,    0.46,   277410979.373,   277410977.262,  936.93,  706.07,    38,   0
 66380.0,  172.915,  302.227,  -0.0021,   5.4228,   0.0019,  707.75,    0.52,   277410977.891,   277410975.780,  936.93,  706.07,    31,   0
 66390.0,  172.918,  302.230,  -0.0023,   5.5157,   0.0018,  707.91,    0.46,   277410976.296,   277410974.185,  936.93,  706.07,    38,   0
 66400.0,  172.921,  302.234,  -0.0022,   5.4782,   0.0018,  707.84,    0.49,   277410974.749,   277410972.637,  936.93,  706.07,    35,   0
 66410.0,  172.924,  302.237,  -0.0014,   5.5157,   0.0018,  707.18,    0.46,   277410973.205,   277410971.093,  936.93,  706.07,    38,   0
 66420.0,  172.927,  302.240,  -0.0006,   5.4782,   0.0018,  706.58,    0.49,   277410971.626,   277410969.514,  936.93,  706.07,    35,   0
 66430.0,  172.930,  302.243,  -0.0017,   5.5036,   0.0018,  707.42,    0.47,   277410970.133,   277410968.022,  936.93,  706.07,    37,   0
 66440.0,  172.934,  302.246,  -0.0003,   5.4911,   0.0018,  706.29,    0.48,   277410968.526,   277410966.415,  936.93,  706.07,    36,   0
 66450.0,  172.936,  302.249,  -0.0003,   5.4650,   0.0019,  706.31,    0.49,   277410967.081,   277410964.969,  936.93,  706.07,    34,   0
 66460.0,  172.940,  302.252,  -0.0005,   5.5157,   0.0018,  706.49,    0.46,   277410965.516,   277410963.404,  936.93,  706.07,    38,   0
 66470.0,  172.943,  302.255,  -0.0005,   5.4782,   0.0018,  706.44,    0.49,   277410963.978,   277410961.867,  936.93,  706.07,    35,   0
 66480.0,  172.946,  302.258,  -0.0007,   5.5157,   0.0018,  706.60,    0.46,   277410962.424,   277410960.312,  936.93,  706.07,    38,   0
 66490.0,  172.949,  302.261,  -0.0002,   5.4782,   0.0018,  706.21,    0.49,   277410960.855,   277410958.744,  936.93,  706.07,    35,   0
 66500.0,  172.952,  302.264,  -0.0005,   5.5157,   0.0018,  706.44,    0.46,   277410959.332,   277410957.220,  936.93,  706.07,    38,   0
 66510.0,  172.955,  302.268,  -0.0012,   5.4782,   0.0018,  707.01,    0.49,   277410957.732,   277410955.621,  936.93,  706.07,    35,   0
 66520.0,  172.958,  302.270,  -0.0001,   5.4650,   0.0019,  706.19,    0.49,   277410956.311,   277410954.199,  936.93,  706.07,    34,   0
 66530.0,  172.961,  302.274,   0.0006,   5.5157,   0.0018,  705.60,    0.46,   277410954.735,   277410952.623,  936.93,  706.07,    38,   0
 66540.0,  172.964,  302.277,   0.0010,   5.4782,   0.0018,  705.30,    0.49,   277410953.208,   277410951.097,  936.93,  706.07,    35,   0
 66550.0,  172.967,  302.280,   0.0012,   5.5157,   0.0018,  705.12,    0.46,   277410951.643,   277410949.531,  936.93,  706.07,    38,   0
 66560.0,  172.970,  302.283,   0.0005,   5.4782,   0.0018,  705.67,    0.49,   277410950.085,   277410947.973,  936.93,  706.07,    35,   0
 66570.0,  172.973,  302.286,   0.0011,   5.5157,   0.0018,  705.23,    0.46,   277410948.551,   277410946.440,  936.93,  706.07,    38,   0
 66580.0,  172.977,  302.289,   0.0007,   5.4650,   0.0019,  705.48,    0.49,   277410946.983,   277410944.871,  936.93,  706.07,    34,   0
 66590.0,  172.979,  302.292,   0.0008,   5.4782,   0.0018,  705.44,    0.49,   277410945.561,   277410943.449,  936.93,  706.07,    35,   0
 66600.0,  172.983,  302.295,   0.0009,   5.5157,   0.0018,  705.39,    0.46,   277410943.954,   277410941.843,  936.93,  706.07,    38,   0
 66610.0,  172.986,  302.298,   0.0015,   5.4782,   0.0018,  704.87,    0.49,   277410942.438,   277410940.326,  936.93,  706.07,    35,   0
